196
0.054183	0.035750	1.543251
0.341696	0.057094	1.555301
0.661765	0.037608	1.547658
0.935894	0.041559	1.550161
1.235796	0.040965	1.554497
1.551348	0.041613	1.552678
1.859283	0.035195	1.559175
0.055944	0.345208	1.539664
0.363716	0.345098	1.537782
0.637901	0.360425	1.553112
0.959214	0.356892	1.551087
1.264193	0.346356	1.551561
1.559882	0.353556	1.560851
1.852321	0.356137	1.536375
0.041837	0.643682	1.537394
0.341984	0.638030	1.543339
0.654071	0.645945	1.546105
0.941285	0.643009	1.563100
1.254441	0.653274	1.540134
1.556874	0.639902	1.546384
1.864686	0.654200	1.551708
0.055538	0.960286	1.558280
0.341871	0.935963	1.544464
0.643032	0.941329	1.563287
0.961291	0.944440	1.554663
1.246869	0.962436	1.548766
1.542946	0.942399	1.551841
1.842882	0.952538	1.561935
0.046982	1.241580	1.564926
0.350286	1.237727	1.536413
0.638289	1.253823	1.558762
0.947665	1.236906	1.546449
1.264884	1.250873	1.564132
1.560823	1.235344	1.556622
1.855451	1.251109	1.543005
0.054229	1.538347	1.548043
0.348612	1.563614	1.561276
0.642902	1.550018	1.540360
0.962379	1.561116	1.543953
1.254168	1.553269	1.539585
1.557875	1.551181	1.558359
1.850911	1.535017	1.544725
0.035584	1.862873	1.561362
0.359950	1.844225	1.536738
0.661340	1.863408	1.537570
0.949580	1.837076	1.557818
1.257975	1.838852	1.549258
1.551494	1.842952	1.561173
1.847694	1.841354	1.551179
0.056898	0.041035	1.844351
0.364854	0.054496	1.848143
0.650527	0.038630	1.841741
0.945143	0.052649	1.841903
1.241607	0.037130	1.853933
1.541868	0.062163	1.860789
1.837126	0.042140	1.855069
0.041427	0.338969	1.863065
0.352131	0.349180	1.858539
0.659225	0.340712	1.837908
0.947932	0.347707	1.849011
1.256872	0.355201	1.864525
1.537953	0.347079	1.845179
1.860850	0.342460	1.840706
0.048458	0.647656	1.843356
0.342494	0.662698	1.848294
0.660840	0.651510	1.836518
0.964978	0.660081	1.864070
1.262791	0.660461	1.839989
1.549569	0.641412	1.847031
1.836759	0.646369	1.864559
0.042956	0.958522	1.848650
0.347690	0.963720	1.864863
0.651673	0.956552	1.839644
0.943901	0.964061	1.852375
1.251266	0.957439	1.836715
1.552525	0.950086	1.860582
1.839723	0.963823	1.837403
0.040575	1.252851	1.855256
0.342056	1.238597	1.861709
0.642386	1.252836	1.853581
0.947577	1.252510	1.850683
1.263041	1.241128	1.856486
1.542161	1.246874	1.855151
1.844000	1.244485	1.857556
0.037176	1.548749	1.864954
0.364883	1.537198	1.841395
0.642956	1.562998	1.861426
0.961378	1.546086	1.839732
1.260012	1.556106	1.853350
1.564617	1.554619	1.835235
1.859513	1.543981	1.854902
0.063168	1.839029	1.838463
0.338211	1.851597	1.843170
0.653145	1.856528	1.841108
0.954027	1.842920	1.849656
1.262160	1.860383	1.837769
1.547707	1.843300	1.835106
1.858134	1.854113	1.842859
0.057237	0.051550	2.147831
0.335290	0.037257	2.161493
0.662118	0.051368	2.160038
0.952475	0.039443	2.138823
1.244248	0.061969	2.158884
1.560821	0.061968	2.141302
1.842486	0.038084	2.158403
0.061524	0.347191	2.153620
0.339637	0.362896	2.160938
0.664286	0.359323	2.161442
0.935744	0.357097	2.144966
1.262924	0.359067	2.160922
1.559322	0.343004	2.158621
1.838243	0.361165	2.160758
0.041673	0.659498	2.148809
0.344156	0.658860	2.141828
0.635710	0.640794	2.144848
0.960931	0.664007	2.143374
1.254244	0.646990	2.164434
1.551086	0.663177	2.138460
1.864112	0.640357	2.163876
0.042964	0.938252	2.148037
0.356856	0.944410	2.153186
0.650343	0.946556	2.152298
0.942642	0.956264	2.135051
1.262767	0.951154	2.156583
1.557259	0.955119	2.145927
1.837099	0.954927	2.144906
0.044417	1.260440	2.156593
0.344010	1.244279	2.147252
0.647072	1.243870	2.138819
0.947613	1.263211	2.155320
1.262084	1.253465	2.144028
1.551438	1.235012	2.143607
1.847897	1.252400	2.154641
0.048950	1.548265	2.141411
0.349196	1.562035	2.158881
0.640091	1.537544	2.150464
0.953988	1.545056	2.159553
1.257534	1.555184	2.141739
1.540974	1.535733	2.142345
1.849254	1.560492	2.137185
0.047433	1.853893	2.140833
0.355891	1.849831	2.142320
0.654682	1.835166	2.157529
0.958101	1.838198	2.147754
1.240277	1.863739	2.150539
1.536507	1.842476	2.160450
1.848694	1.859042	2.155027
0.064637	0.052864	2.463501
0.361743	0.053380	2.456578
0.650143	0.059917	2.451436
0.961916	0.057310	2.449240
1.242776	0.042417	2.454130
1.557974	0.050639	2.453802
1.843238	0.037325	2.443572
0.043151	0.344591	2.451205
0.339151	0.341938	2.455818
0.656193	0.336927	2.447228
0.951278	0.347473	2.441205
1.247604	0.362145	2.452522
1.555866	0.360702	2.457968
1.846411	0.335177	2.445553
0.057604	0.660603	2.463603
0.347571	0.657425	2.451384
0.653098	0.641616	2.441583
0.948075	0.635871	2.445084
1.255374	0.647130	2.439951
1.549022	0.638829	2.453668
1.835809	0.646821	2.451932
0.035813	0.954282	2.439071
0.348851	0.936509	2.446373
0.641350	0.944805	2.457837
0.946374	0.957560	2.459958
1.242568	0.937457	2.435581
1.551183	0.964997	2.445499
1.854504	0.958437	2.454553
0.057627	1.263488	2.440981
0.335611	1.239571	2.438787
0.655084	1.251919	2.441539
0.955984	1.258007	2.440034
1.253217	1.257438	2.438436
1.559579	1.263942	2.438243
1.835770	1.244359	2.455320
0.063745	1.546900	2.456450
0.337280	1.555718	2.453817
0.638057	1.558174	2.460509
0.953012	1.538632	2.464515
1.258479	1.545416	2.447851
1.546117	1.550179	2.445237
1.860487	1.559670	2.438166
0.063824	1.854068	2.459861
0.356219	1.848065	2.457014
0.663964	1.843102	2.459246
0.951145	1.849505	2.448067
1.256931	1.843052	2.460551
1.559922	1.837600	2.461449
1.842316	1.848941	2.453310
